135,0,130,3.8888323307037354,1600853538.7345011,1600853542.6233335
-135,129,6,4.429684638977051,1600853546.6489756,1600853551.0786602
165,5,161,4.489628314971924,1600853555.1028726,1600853559.592501
-150,161,9,3.9236440658569336,1600853563.6178105,1600853567.5414546
75,11,83,3.085038900375366,1600853571.5684927,1600853574.6535316
180,83,-97,3.9103379249572754,1600853578.678085,1600853582.588423
-15,-101,-112,4.172122478485107,1600853586.6135495,1600853590.785672
30,-111,-89,2.917238235473633,1600853594.811659,1600853597.7288973
-105,-90,179,3.4008524417877197,1600853601.7554808,1600853605.1563332
120,180,-68,3.170767068862915,1600853609.1811743,1600853612.3519413
-30,-69,-90,2.366495132446289,1600853616.3784635,1600853618.7449586
15,-91,-83,1.894751787185669,1600853622.7692695,1600853624.6640213
45,-82,-44,2.3891959190368652,1600853628.6889417,1600853631.0781376
90,-43,43,3.442686080932617,1600853635.1023343,1600853638.5450203
-165,42,-99,3.3418192863464355,1600853642.5691872,1600853645.9110065
60,-101,-41,2.016381025314331,1600853649.9360034,1600853651.9523845
-120,-43,-145,2.827373743057251,1600853655.9777749,1600853658.8051486
-75,-145,157,2.452691078186035,1600853662.8317301,1600853665.2844212
-45,153,124,2.4324045181274414,1600853669.3084495,1600853671.740854
-60,123,78,2.9013259410858154,1600853675.765088,1600853678.666414
-90,78,7,5.2157886028289795,1600853682.69129,1600853687.9070785
105,7,103,2.7275595664978027,1600853691.9311209,1600853694.6586804
150,104,-120,3.5200743675231934,1600853698.6834235,1600853702.203498
